"Salesforce Customer ID","Installation End Date","Installation PL Closed","Installation Address - ZIP Code","Opportunity Battery Capacity kWh"
"C000023075","13.08.2019, 17:00","","13469","0"
"C000230595","11.11.2022, 09:28","","18184","10"
"C000028983","05.04.2019, 17:00","","14715","0"
"C000021883","21.08.2019, 17:00","","59379","0"
"C000230851","24.01.2023, 10:37","","79771","10"
"C000029372","12.02.2019, 16:00","","50189","0"
"C000023782","14.05.2019, 17:00","","01109","0"
"C000229687","18.01.2023, 17:20","","39171","10"
"C000027105","27.02.2019, 16:00","","03149","0"
"C000022630","09.05.2019, 17:00","","65510","0"
"C000231829","28.11.2022, 18:17","","22547","10"
"C000027857","06.03.2019, 16:00","","36103","0"
"C000023437","18.04.2019, 17:00","","35325","0"
"C000028237","28.05.2019, 17:00","","90579","0"
"C000023051","28.05.2019, 17:00","","50129","0"
"C000028622","25.07.2019, 17:00","","06484","0"
"C000023052","22.01.2019, 16:00","","31737","0"
"C000028623","10.07.2019, 17:00","","95695","0"
"C000022270","17.06.2019, 17:00","","53639","0"
"C000027883","15.07.2019, 17:00","","19230","0"
"C000023076","29.07.2019, 17:00","","48531","0"
"C000029389","23.07.2019, 17:00","","16321","0"
"C000021501","30.07.2019, 17:00","","12526","0"
"C000028984","01.03.2019, 16:00","","12589","0"
"C000022291","12.08.2019, 17:00","","45721","0"
"C000028610","27.02.2019, 16:00","","09603","0"
"C000023783","24.04.2019, 17:00","","49479","0"
"C000028611","23.05.2019, 17:00","","48607","0"
"C000023438","03.05.2019, 17:00","","18198","0"
"C000029734","19.02.2019, 16:00","","12355","0"
"C000023784","03.06.2019, 17:00","","33397","0"
"C000029373","14.03.2019, 16:00","","13591","0"
"C000021869","24.05.2019, 17:00","","46446","0"
"C000029735","22.02.2019, 16:00","","16775","0"
"C000023439","22.05.2019, 17:00","","39279","0"
"C000029374","05.06.2019, 17:00","","53474","0"
"C000023440","03.06.2019, 17:00","","95615","0"
"C000027858","22.02.2019, 16:00","","18209","0"
"C000021127","05.02.2019, 16:00","","06711","0"
"C000027106","09.05.2019, 17:00","","31177","0"
"C000023785","18.02.2019, 16:00","","99444","0"
"C000027107","13.02.2019, 16:00","","15517","0"
"C000021885","21.08.2019, 17:00","","06295","0"
"C000028238","08.03.2019, 16:00","","07955","0"
"C000021502","15.08.2019, 17:00","","49835","0"
"C000027527","09.07.2019, 17:00","","12623","0"
"C000021886","15.08.2019, 17:00","","03044","0"
"C000029748","16.07.2019, 17:00","","16866","0"
"C000022651","31.07.2019, 17:00","","48341","0"
"C000027124","18.07.2019, 17:00","","16341","0"
"C000022292","28.08.2019, 17:00","","04523","0"
"C000027125","17.07.2019, 17:00","","03055","0"
"C000021846","20.03.2019, 16:00","","63667","0"
"C000027510","20.03.2019, 16:00","","32457","0"
"C000023421","08.04.2019, 17:00","","06193","0"
"C000027511","12.06.2019, 17:00","","38838","0"
"C000023422","28.05.2019, 17:00","","06712","0"
"C000028239","25.02.2019, 16:00","","08371","0"
"C000023029","01.04.2019, 17:00","","06116","0"
"C000027512","15.03.2019, 16:00","","01640","0"
"C000022248","01.04.2019, 17:00","","16727","0"
"C000027108","11.04.2019, 17:00","","49525","0"
"C000021107","05.04.2019, 17:00","","06542","0"
"C000028612","24.04.2019, 17:00","","16356","0"
"C000023030","01.03.2019, 16:00","","12623","0"
"C000028240","14.05.2019, 17:00","","16278","0"
"C000021847","23.01.2019, 16:00","","09385","0"
"C000027109","29.05.2019, 17:00","","32429","0"
"C000022249","15.02.2019, 16:00","","12621","0"
"C000027513","22.03.2019, 16:00","","49835","0"
"C000022271","11.12.2018, 16:00","","06406","0"
"C000028626","15.07.2019, 17:00","","14548","0"
"C000023441","15.01.2019, 16:00","","16356","0"
"C000029007","12.07.2019, 17:00","","15324","0"
"C000023442","06.12.2018, 16:00","","15562","0"
"C000027530","31.07.2019, 17:00","","53783","0"
"C000021128","13.02.2019, 16:00","","18461","0"
"C000029750","25.07.2019, 17:00","","42555","0"
"C000022272","06.03.2019, 16:00","","08359","0"
"C000027127","18.07.2019, 17:00","","48683","0"
"C000023786","15.03.2019, 16:00","","04821","0"
"C000029390","05.08.2019, 17:00","","14656","0"
"C000023787","11.01.2019, 16:00","","01993","0"
"C000027110","12.04.2019, 17:00","","31246","0"
"C000022631","04.04.2019, 17:00","","96181","0"
"C000027514","07.05.2019, 17:00","","01454","0"
"C000021871","10.04.2019, 17:00","","97244","0"
"C000028241","08.04.2019, 17:00","","44879","0"
"C000021129","16.01.2019, 16:00","","06386","0"
"C000027111","08.05.2019, 17:00","","30179","0"
"C000023443","17.01.2019, 16:00","","01796","0"
"C000028986","26.04.2019, 17:00","","14772","0"
"C000021130","21.02.2019, 16:00","","95168","0"
"C000028613","18.03.2019, 16:00","","12683","0"
"C000021887","06.08.2019, 17:00","","52445","0"
"C000029375","31.05.2019, 17:00","","75242","0"
"C000021467","30.04.2019, 17:00","","96476","0"
"C000028243","28.02.2019, 16:00","","49424","0"
"C000023423","26.04.2019, 17:00","","49134","0"
"C000027112","30.01.2019, 16:00","","08451","0"
"C000021849","13.02.2019, 16:00","","49688","0"
"C000027531","26.07.2019, 17:00","","63584","0"
"C000022251","09.04.2019, 17:00","","58511","0"
"C000028255","09.08.2019, 17:00","","15859","0"
"C000022618","20.02.2019, 16:00","","16567","0"
"C000029008","06.08.2019, 17:00","","15834","0"
"C000022252","01.03.2019, 16:00","","12355","0"
"C000028628","12.07.2019, 17:00","","47259","0"
"C000021468","26.02.2019, 16:00","","14656","0"
"C000028256","26.07.2019, 17:00","","12526","0"
"C000023055","18.01.2019, 16:00","","06268","0"
"C000698197","25.08.2023, 18:28","","78087","10"
"C000022632","07.03.2019, 16:00","","09224","0"
"C000207525","13.09.2023, 15:09","","29640","10"
"C000023788","26.02.2019, 16:00","","04564","0"
"C000027860","29.05.2019, 17:00","","53229","0"
"C000023444","04.03.2019, 16:00","","01157","0"
"C000029376","13.05.2019, 17:00","","12526","0"
"C000023056","29.01.2019, 16:00","","95028","0"
"C000029377","25.06.2019, 17:00","","91289","0"
"C000023445","08.02.2019, 16:00","","06463","0"
"C000029378","25.05.2019, 00:00","","48734","0"
"C000022273","23.01.2019, 16:00","","06198","0"
"C000027861","18.04.2019, 17:00","","16792","0"
"C000023446","22.01.2019, 16:00","","16348","0"
"C000029379","14.06.2019, 17:00","","14656","0"
"C000023447","07.03.2019, 16:00","","46562","0"
"C000027516","11.04.2019, 17:00","","15345","0"
"C000022274","23.04.2019, 17:00","","95517","0"
"C000028614","12.03.2019, 16:00","","72488","0"
"C000021131","01.04.2019, 17:00","","96224","0"
"C000027884","09.08.2019, 17:00","","12305","0"
"C000022296","27.08.2019, 17:00","","63456","0"
"C000028629","30.07.2019, 17:00","","95182","0"
"C000023467","30.08.2019, 17:00","","58119","0"
"C000027131","24.07.2019, 17:00","","16845","0"
"C000023771","08.03.2019, 16:00","","09385","0"
"C000029010","18.07.2019, 17:00","","01612","0"
"C000021850","01.03.2019, 16:00","","63667","0"
"C000027517","26.03.2019, 16:00","","72459","0"
"C000023424","01.03.2019, 16:00","","32694","0"
"C000027862","16.04.2019, 17:00","","33829","0"
"C000021851","27.03.2019, 16:00","","33100","0"
"C000029380","12.04.2019, 17:00","","01734","0"
"C000021852","29.07.2019, 17:00","","48691","0"
"C000028615","20.03.2019, 16:00","","73235","0"
"C000022619","26.02.2019, 16:00","","52391","0"
"C000028988","03.04.2019, 17:00","","63486","0"
"C000021469","19.04.2019, 17:00","","32429","0"
"C000027113","08.05.2019, 17:00","","06242","0"
"C000023031","22.02.2019, 16:00","","48477","0"
"C000027114","26.04.2019, 17:00","","01816","0"
"C000022620","26.02.2019, 16:00","","06536","0"
"C000028616","26.04.2019, 17:00","","16831","0"
"C000021470","15.03.2019, 16:00","","49492","0"
"C000028617","29.04.2019, 17:00","","45966","0"
"C000021471","20.02.2019, 16:00","","49594","0"
"C000027115","30.04.2019, 17:00","","19294","0"
"C000023057","27.02.2019, 16:00","","36251","0"
"C000028244","15.05.2019, 17:00","","06542","0"
"C000023058","04.04.2019, 17:00","","32549","0"
"C000028630","03.08.2019, 17:00","","15370","0"
"C000023789","07.02.2019, 16:00","","06333","0"
"C000027534","07.08.2019, 17:00","","16348","0"
"C000021487","31.01.2019, 16:00","","63762","0"
"C000027132","01.08.2019, 17:00","","75382","0"
"C000022633","31.01.2019, 16:00","","12309","0"
"C000029011","05.08.2019, 17:00","","65388","0"
"C000023448","22.03.2019, 16:00","","47057","0"
"C000027133","30.07.2019, 17:00","","32584","0"
"C000021132","08.02.2019, 16:00","","41363","0"
"C000028259","05.08.2019, 17:00","","15926","0"
"C000022634","26.03.2019, 16:00","","91359","0"
"C000028631","19.08.2019, 17:00","","14550","0"
"C000021489","26.01.2019, 16:00","","59368","0"
"C000028989","05.04.2019, 17:00","","72336","0"
"C000021872","28.06.2019, 17:00","","47559","0"
"C000029736","15.04.2019, 17:00","","32120","0"
"C000021108","29.03.2019, 16:00","","46047","0"
"C000027116","10.05.2019, 17:00","","78661","0"
"C000021109","05.04.2019, 17:00","","48683","0"
"C000029381","19.07.2019, 17:00","","46446","0"
"C000021472","23.05.2019, 17:00","","53949","0"
"C000029382","11.04.2019, 17:00","","15374","0"
"C000023032","13.03.2019, 16:00","","53567","0"
"C000028990","25.04.2019, 17:00","","41751","0"
"C000022253","27.05.2019, 17:00","","49477","0"
"C000027863","02.05.2019, 17:00","","17438","0"
"C000021110","06.03.2019, 16:00","","15831","0"
"C000028991","26.03.2019, 16:00","","45529","0"
"C000023774","05.02.2019, 00:00","","14624","0"
"C000028992","17.04.2019, 17:00","","99819","0"
"C000022254","27.03.2019, 16:00","","36129","0"
"C000027864","28.03.2019, 16:00","","72649","0"
"C000021133","01.04.2019, 17:00","","08248","0"
"C000029752","09.08.2019, 17:00","","41469","0"
"C000022635","14.03.2019, 16:00","","63791","0"
"C000029012","12.08.2019, 17:00","","14621","0"
"C000023449","19.01.2019, 16:00","","03238","0"
"C000028632","19.08.2019, 17:00","","48231","0"
"C000021490","29.03.2019, 16:00","","49191","0"
"C000027536","29.07.2019, 17:00","","12621","0"
"C000023450","06.03.2019, 16:00","","96528","0"
"C000027537","12.08.2019, 17:00","","09618","0"
"C000021134","19.02.2019, 16:00","","36251","0"
"C000028260","20.08.2019, 17:00","","31157","0"
"C000023451","21.02.2019, 16:00","","14776","0"
"C000027117","03.05.2019, 17:00","","71642","0"
"C000023790","29.01.2019, 16:00","","01723","0"
"C000028993","16.04.2019, 17:00","","95473","0"
"C000023059","24.01.2019, 16:00","","16306","0"
"C000027866","18.06.2019, 17:00","","92237","0"
"C000021135","05.02.2019, 16:00","","18258","0"
"C000028245","15.05.2019, 17:00","","74867","0"
"C000023452","15.01.2019, 16:00","","16767","0"
"C000029738","07.05.2019, 17:00","","46325","0"
"C000022275","31.01.2019, 16:00","","06456","0"
"C000027867","25.05.2019, 17:00","","52134","0"
"C000022255","19.03.2019, 16:00","","53757","0"
"C000028246","05.04.2019, 17:00","","03185","0"
"C000022256","06.03.2019, 16:00","","52459","0"
"C000027868","27.03.2019, 16:00","","19260","0"
"C000023033","01.03.2019, 16:00","","01609","0"
"C000029015","20.08.2019, 17:00","","02977","0"
"C000022257","22.03.2019, 16:00","","16928","0"
"C000029391","12.08.2019, 17:00","","32469","0"
"C000023425","20.03.2019, 16:00","","99820","0"
"C000028262","06.08.2019, 17:00","","15366","0"
"C000022621","13.03.2019, 16:00","","16775","0"
"C000027134","22.07.2019, 17:00","","16567","0"
"C000022258","21.03.2019, 16:00","","15749","0"
"C000028263","23.07.2019, 17:00","","42113","0"
"C000023035","04.04.2019, 17:00","","52159","0"
"C000029392","20.08.2019, 17:00","","16562","0"
"C000022276","06.02.2019, 16:00","","13125","0"
"C000028634","16.08.2019, 17:00","","15299","0"
"C000022636","11.03.2019, 16:00","","49610","0"
"C000029384","13.06.2019, 17:00","","31020","0"
"C000021136","15.03.2019, 16:00","","99189","0"
"C000028247","12.04.2019, 17:00","","63920","0"
"C000021137","09.02.2019, 16:00","","63599","0"
"C000027869","15.04.2019, 17:00","","17237","0"
"C000023453","22.01.2019, 16:00","","42329","0"
"C000029739","29.07.2019, 17:00","","50170","0"
"C000021873","25.01.2019, 16:00","","01561","0"
"C000027870","17.04.2019, 17:00","","17094","0"
"C000022278","26.02.2019, 16:00","","63500","0"
"C000027871","03.07.2019, 17:00","","95676","0"
"C000022637","10.04.2019, 17:00","","17322","0"
"C000027118","31.05.2019, 17:00","","31535","0"
"C000023060","15.02.2019, 16:00","","97737","0"
"C000027887","16.07.2019, 17:00","","14822","0"
"C000023211","11.03.2021, 16:00","","24980","0"
"C000027538","22.08.2019, 17:00","","15344","0"
"C000023036","15.03.2019, 16:00","","16356","0"
"C000027888","23.08.2019, 17:00","","16278","0"
"C000021111","26.03.2019, 16:00","","09557","0"
"C000028264","23.08.2019, 17:00","","75045","0"
"C000022259","19.04.2019, 17:00","","91365","0"
"C000028635","23.07.2019, 17:00","","31855","0"
"C000022622","13.06.2019, 17:00","","97922","0"
"C000028994","12.06.2019, 17:00","","95361","0"
"C000023426","12.04.2019, 17:00","","07381","0"
"C000027519","25.04.2019, 17:00","","72639","0"
"C000023427","17.04.2019, 17:00","","73054","0"
"C000027520","21.05.2019, 17:00","","06485","0"
"C000023037","03.05.2019, 17:00","","01809","0"
"C000028995","02.05.2019, 17:00","","73249","0"
"C000021113","26.06.2019, 17:00","","31675","0"
"C000028996","23.04.2019, 17:00","","78224","0"
"C000021491","28.01.2019, 16:00","","04552","0"
"C000028619","13.11.2018, 16:00","","04849","0"
"C000021492","25.02.2019, 16:00","","15831","0"
"C000029741","16.11.2018, 16:00","","12559","0"
"C000023791","29.03.2019, 16:00","","46342","0"
"C000028248","28.11.2018, 16:00","","15562","0"
"C000021874","14.02.2019, 16:00","","32289","0"
"C000027873","22.11.2018, 16:00","","06721","0"
"C000022638","26.02.2019, 16:00","","63683","0"
"C000028267","28.08.2019, 17:00","","72516","0"
"C000021139","01.02.2019, 16:00","","01445","0"
"C000028637","17.09.2019, 17:00","","31863","0"
"C000021875","01.02.2019, 16:00","","14480","0"
"C000029395","20.08.2019, 17:00","","01705","0"
"C000021140","14.03.2019, 16:00","","90766","0"
"C000044757","10.02.2022, 18:00","","32469","10"
"C000021141","30.01.2019, 16:00","","01561","0"
"C000046706","29.03.2022, 18:00","","06636","0"
"C000023061","21.02.2019, 16:00","","03055","0"
"C000048400","24.02.2022, 16:00","","45899","0"
"C000022301","22.10.2019, 17:00","","09385","0"
"C000047274","08.02.2022, 18:00","","34253","0"
"C000022623","08.07.2019, 17:00","","53797","0"
"C000031030","03.03.2022, 16:00","","01920","10"
"C000021854","30.04.2019, 17:00","","74417","0"
"C000047374","18.03.2022, 12:00","","32479","10"
"C000022624","05.06.2019, 17:00","","47495","0"
"C000048619","16.02.2022, 16:00","","16341","10"
"C000023776","13.06.2019, 17:00","","97778","0"
"C000049460","16.02.2022, 18:00","","56472","0"
"C000021855","24.04.2019, 17:00","","15236","0"
"C000050489","03.03.2022, 18:00","","04603","5"
"C000022260","26.04.2019, 17:00","","31637","0"
"C000050494","06.04.2022, 18:00","","30900","0"
"C000023429","22.05.2019, 17:00","","45357","0"
"C000098716","12.09.2022, 14:54","","78112","5"
"C000023062","19.03.2019, 16:00","","04824","0"
"C000093864","10.06.2022, 09:25","","51545","10"
"C000023454","21.03.2019, 16:00","","96328","0"
"C000087675","24.05.2022, 16:27","","59199","10"
"C000022279","08.03.2019, 16:00","","06116","0"
"C000049923","11.02.2022, 12:00","","67259","10"
"C000021142","05.03.2019, 16:00","","14913","0"
"C000049677","14.03.2022, 18:00","","38448","0"
"C000021876","21.02.2019, 16:00","","06686","0"
"C000050279","06.07.2022, 09:44","","35423","10"
"C000022280","11.02.2019, 16:00","","02979","0"
"C000102089","14.03.2023, 18:00","","34582","10"
"C000021493","28.02.2019, 16:00","","15757","0"
"C000101766","13.09.2023, 15:23","","07749","10"
"C000022281","06.02.2019, 16:00","","04824","0"
"C000095582","14.06.2022, 17:45","","26842","5"
"C000022639","01.03.2019, 16:00","","96317","0"
"C000042961","10.03.2022, 18:00","","84453","0"
"C000022282","25.02.2019, 16:00","","37639","0"
"C000062220","04.04.2022, 18:00","","26607","5"
"C000022625","10.05.2019, 17:00","","14715","0"
"C000061730","08.09.2022, 17:44","","34292","0"
"C000022261","31.07.2019, 17:00","","75031","0"
"C000065841","07.03.2023, 15:55","","79787","10"
"C000023040","22.06.2019, 17:00","","41470","0"
"C000064862","06.05.2022, 11:00","","21465","10"
"C000023041","15.06.2019, 17:00","","52076","0"
"C000065507","30.06.2022, 17:54","","52134","5"
"C000021856","03.06.2019, 17:00","","58285","0"
"C000065166","20.04.2022, 18:00","","75233","5"
"C000022626","19.06.2019, 17:00","","06420","0"
"C000092265","02.06.2022, 07:43","","26736","10"
"C000021143","19.02.2019, 16:00","","13127","0"
"C000064264","24.03.2022, 18:00","","99869","0"
"C000022640","26.02.2019, 16:00","","32469","0"
"C000086332","29.04.2022, 16:00","","15377","10"
"C000022283","11.04.2019, 17:00","","32602","0"
"C000102098","28.06.2022, 19:09","","22175","10"
"C000022284","20.02.2019, 16:00","","31867","0"
"C000062953","23.03.2022, 18:00","","55543","5"
"C000023793","22.02.2019, 16:00","","06686","0"
"C000066392","10.06.2022, 11:44","","97723","10"
"C000022641","06.03.2019, 16:00","","06128","0"
"C000066636","26.04.2022, 12:00","","66399","10"
"C000021877","17.05.2019, 17:00","","49086","0"
"C000074498","08.06.2022, 17:22","","12351","10"
"C000022642","27.06.2019, 17:00","","92637","0"
"C000059942","30.03.2022, 18:00","","95233","10"
"C000023795","15.05.2019, 17:00","","14621","0"
"C000059462","14.03.2022, 18:00","","45659","10"
"C000023430","12.06.2019, 17:00","","04509","0"
"C000078485","16.06.2022, 12:33","","26388","10"
"C000023042","21.05.2019, 17:00","","39517","0"
"C000077332","04.04.2022, 18:00","","16567","5"
"C000021476","20.08.2019, 17:00","","18334","5"
"C000100753","08.08.2022, 18:43","","08371","5"
"C000021859","31.05.2019, 17:00","","16552","0"
"C000080259","06.07.2022, 18:00","","66450","5"
"C000022263","04.07.2019, 17:00","","32257","0"
"C000076204","26.01.2023, 08:31","","29451","10"
"C000022643","17.06.2019, 17:00","","47226","0"
"C000092333","23.06.2022, 19:07","","57319","10"
"C000022644","30.04.2019, 17:00","","42799","0"
"C000080667","28.07.2022, 18:00","","52393","10"
"C000023796","29.05.2019, 17:00","","16866","0"
"C000075953","20.05.2022, 09:00","","57223","10"
"C000023063","17.06.2019, 17:00","","12559","0"
"C000359228","13.02.2023, 15:51","","50859","5"
"C000022645","28.05.2019, 17:00","","45711","0"
